🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
INFO 11-29 20:59:21 [__init__.py:216] Automatically detected platform cuda.
🦥 Unsloth Zoo will now patch everything to make training faster!
INFO 11-29 20:59:34 [vllm_utils.py:700] Unsloth: Patching vLLM v1 graph capture
==((====))==  Unsloth 2025.11.2: Fast Qwen3 patching. Transformers: 4.56.2. vLLM: 0.11.0.
   \\   /|    NVIDIA RTX 6000 Ada Generation. Num GPUs = 1. Max memory: 47.372 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 8.9. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: vLLM loading unsloth/Qwen3-4B-Instruct-2507 with actual GPU utilization = 59.41%
Unsloth: Your GPU has CUDA compute capability 8.9 with VRAM = 47.37 GB.
Unsloth: Using conservativeness = 1.0. Chunked prefill tokens = 2048. Num Sequences = 288.
Unsloth: vLLM's KV Cache can use up to 21.08 GB. Also swap space = 6 GB.
Unsloth: Not an error, but `device` is not supported in vLLM. Skipping.
INFO 11-29 20:59:36 [utils.py:233] non-default args: {'dtype': torch.bfloat16, 'seed': 0, 'max_model_len': 2048, 'enable_prefix_caching': True, 'swap_space': 6, 'gpu_memory_utilization': 0.5941472125626335, 'max_num_batched_tokens': 2048, 'max_num_seqs': 288, 'max_logprobs': 0, 'disable_log_stats': True, 'enable_lora': True, 'max_lora_rank': 64, 'enable_chunked_prefill': True, 'compilation_config': {"level":3,"debug_dump_path":"","cache_dir":"","backend":"inductor","custom_ops":[],"splitting_ops":null,"use_inductor":true,"compile_sizes":null,"inductor_compile_config":{"epilogue_fusion":true,"max_autotune":false,"shape_padding":true,"trace.enabled":false,"triton.cudagraphs":true,"debug":false,"dce":true,"memory_planning":true,"coordinate_descent_tuning":false,"trace.graph_diagram":false,"compile_threads":13,"group_fusion":true,"disable_progress":false,"verbose_progress":true,"triton.multi_kernel":0,"triton.use_block_ptr":true,"triton.enable_persistent_tma_matmul":true,"triton.autotune_at_compile_time":false,"triton.cooperative_reductions":false,"cuda.compile_opt_level":"-O2","cuda.enable_cuda_lto":true,"combo_kernels":false,"benchmark_combo_kernel":true,"combo_kernel_foreach_dynamic_shapes":true,"enable_auto_functionalized_v2":false},"inductor_passes":{},"cudagraph_mode":[2,1],"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":null,"cudagraph_copy_inputs":false,"full_cuda_graph":false,"use_inductor_graph_partition":false,"pass_config":{},"max_capture_size":null,"local_cache_dir":null}, 'model': 'unsloth/Qwen3-4B-Instruct-2507'}
INFO 11-29 20:59:37 [model.py:547] Resolved architecture: Qwen3ForCausalLM
INFO 11-29 20:59:37 [model.py:1510] Using max model len 2048
INFO 11-29 20:59:40 [scheduler.py:205] Chunked prefill is enabled with max_num_batched_tokens=2048.
WARNING 11-29 20:59:40 [lora.py:92] `lora_extra_vocab_size` is deprecated and will be removed in v0.12.0. Additional vocabulary support for LoRA adapters is being phased out.
INFO 11-29 20:59:41 [core.py:77] Initializing a V1 LLM engine (v0.11.0) with config: model='unsloth/Qwen3-4B-Instruct-2507', speculative_config=None, tokenizer='unsloth/Qwen3-4B-Instruct-2507', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=2048, download_dir=None, load_format=auto, tensor_parallel_size=1, pipeline_parallel_size=1, data_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, device_config=cuda, structured_outputs_config=StructuredOutputsConfig(backend='auto', disable_fallback=False, disable_any_whitespace=False, disable_additional_properties=False, reasoning_parser=''), observability_config=ObservabilityConfig(show_hidden_metrics_for_version=None, otlp_traces_endpoint=None, collect_detailed_traces=None), seed=0, served_model_name=unsloth/Qwen3-4B-Instruct-2507, enable_prefix_caching=True, chunked_prefill_enabled=True, pooler_config=None, compilation_config={"level":3,"debug_dump_path":"","cache_dir":"","backend":"inductor","custom_ops":[],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output","vllm.mamba_mixer2","vllm.mamba_mixer","vllm.short_conv","vllm.linear_attention","vllm.plamo2_mamba_mixer","vllm.gdn_attention","vllm.sparse_attn_indexer"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"epilogue_fusion":true,"max_autotune":false,"shape_padding":true,"trace.enabled":false,"triton.cudagraphs":true,"debug":false,"dce":true,"memory_planning":true,"coordinate_descent_tuning":false,"trace.graph_diagram":false,"compile_threads":13,"group_fusion":true,"disable_progress":false,"verbose_progress":true,"triton.multi_kernel":0,"triton.use_block_ptr":true,"triton.enable_persistent_tma_matmul":true,"triton.autotune_at_compile_time":false,"triton.cooperative_reductions":false,"cuda.compile_opt_level":"-O2","cuda.enable_cuda_lto":true,"combo_kernels":false,"benchmark_combo_kernel":true,"combo_kernel_foreach_dynamic_shapes":true,"enable_auto_functionalized_v2":false},"inductor_passes":{},"cudagraph_mode":[2,1],"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"cudagraph_copy_inputs":false,"full_cuda_graph":false,"use_inductor_graph_partition":false,"pass_config":{},"max_capture_size":512,"local_cache_dir":null}
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
INFO 11-29 20:59:41 [parallel_state.py:1208] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0, EP rank 0
WARNING 11-29 20:59:41 [topk_topp_sampler.py:66] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 11-29 20:59:41 [gpu_model_runner.py:2602] Starting to load model unsloth/Qwen3-4B-Instruct-2507...
INFO 11-29 20:59:42 [gpu_model_runner.py:2634] Loading model from scratch...
INFO 11-29 20:59:42 [cuda.py:366] Using Flash Attention backend on V1 engine.
INFO 11-29 20:59:42 [weight_utils.py:392] Using model weights format ['*.safetensors']
INFO 11-29 20:59:44 [default_loader.py:267] Loading weights took 1.40 seconds
INFO 11-29 20:59:44 [punica_selector.py:19] Using PunicaWrapperGPU.
INFO 11-29 20:59:45 [gpu_model_runner.py:2653] Model loading took 7.8112 GiB and 2.309663 seconds
INFO 11-29 20:59:58 [backends.py:548] Using cache directory: /hpc/home/bfa6/.cache/vllm/torch_compile_cache/77eaa9e60d/rank_0_0/backbone for vLLM's torch.compile
INFO 11-29 20:59:58 [backends.py:559] Dynamo bytecode transform time: 13.15 s
INFO 11-29 21:00:06 [backends.py:164] Directly load the compiled graph(s) for dynamic shape from the cache, took 6.834 s
INFO 11-29 21:00:08 [monitor.py:34] torch.compile takes 13.15 s in total
INFO 11-29 21:00:09 [gpu_worker.py:298] Available KV cache memory: 18.74 GiB
INFO 11-29 21:00:10 [kv_cache_utils.py:1087] GPU KV cache size: 136,464 tokens
INFO 11-29 21:00:10 [kv_cache_utils.py:1091] Maximum concurrency for 2,048 tokens per request: 66.63x
INFO 11-29 21:00:10 [vllm_utils.py:705] Unsloth: Running patched vLLM v1 `capture_model`.
INFO 11-29 21:00:20 [gpu_model_runner.py:3480] Graph capturing finished in 10 secs, took 1.25 GiB
INFO 11-29 21:00:20 [vllm_utils.py:712] Unsloth: Patched vLLM v1 graph capture finished in 10 secs.
INFO 11-29 21:00:21 [core.py:210] init engine (profile, create kv cache, warmup model) took 35.87 seconds
INFO 11-29 21:00:21 [llm.py:306] Supported_tasks: ('generate',)
Unsloth: Just some info: will skip parsing ['q_norm', 'post_attention_layernorm', 'post_feedforward_layernorm', 'pre_feedforward_layernorm', 'attention_norm', 'norm1', 'layer_norm1', 'k_norm', 'layer_norm2', 'post_layernorm', 'ffn_norm', 'norm', 'norm2', 'input_layernorm']
Performing substitution for additional_keys=set()
Unsloth: Just some info: will skip parsing ['q_norm', 'post_attention_layernorm', 'post_feedforward_layernorm', 'pre_feedforward_layernorm', 'attention_norm', 'norm1', 'layer_norm1', 'cross_attn_post_attention_layernorm', 'k_norm', 'layer_norm2', 'cross_attn_input_layernorm', 'post_layernorm', 'ffn_norm', 'norm', 'norm2', 'input_layernorm']
==((====))==  Unsloth 2025.11.2: Fast Qwen3 patching. Transformers: 4.56.2. vLLM: 0.11.0.
   \\   /|    NVIDIA RTX 6000 Ada Generation. Num GPUs = 1. Max memory: 47.372 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 8.9. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post1. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
WARNING 11-29 21:00:45 [processor.py:215] vLLM has deprecated support for supporting different tokenizers for different LoRAs. By default, vLLM uses base model's tokenizer. If you are using a LoRA with its own tokenizer, consider specifying `--tokenizer [lora_path]` to use the LoRA tokenizer.
{'loss': -0.0031, 'grad_norm': 2.464130401611328, 'learning_rate': 0.0, 'num_tokens': 2898.0, 'completions/mean_length': 146.5, 'completions/min_length': 137.0, 'completions/max_length': 152.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 146.5, 'completions/min_terminated_length': 137.0, 'completions/max_terminated_length': 152.0, 'rewards/calculate_rewards/mean': 0.6014506816864014, 'rewards/calculate_rewards/std': 0.22202140092849731, 'reward': 0.6014506816864014, 'reward_std': 0.22202140092849731, 'frac_reward_zero_std': 0.0, 'completion_length': 146.5, 'kl': 0.0, 'sampling/sampling_logp_difference/mean': 0.06078793480992317, 'sampling/sampling_logp_difference/max': 1.5177648067474365, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9897500872612, 'sampling/importance_sampling_ratio/max': 1.9450656175613403, 'epoch': 0.0}
{'loss': 0.0173, 'grad_norm': 4.063504219055176, 'learning_rate': 9.58888888888889e-05, 'num_tokens': 423502.0, 'completions/mean_length': 30.5, 'completions/min_length': 28.0, 'completions/max_length': 34.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.5, 'completions/min_terminated_length': 28.0, 'completions/max_terminated_length': 34.0, 'rewards/calculate_rewards/mean': 0.5222842693328857, 'rewards/calculate_rewards/std': 0.2877309024333954, 'reward': 0.5222842693328857, 'reward_std': 0.2877309322357178, 'frac_reward_zero_std': 0.0, 'completion_length': 30.5, 'kl': 6.171462059020996, 'sampling/sampling_logp_difference/mean': 0.07705660164356232, 'sampling/sampling_logp_difference/max': 1.0600528717041016, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9200229644775391, 'sampling/importance_sampling_ratio/max': 1.537238597869873, 'epoch': 0.14}
{'loss': 0.0052, 'grad_norm': 0.004769170191138983, 'learning_rate': 9.577777777777777e-05, 'num_tokens': 426456.0, 'completions/mean_length': 20.5, 'completions/min_length': 18.0, 'completions/max_length': 28.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 20.5, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 28.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 20.5, 'kl': 5.232819557189941, 'sampling/sampling_logp_difference/mean': 0.050562527030706406, 'sampling/sampling_logp_difference/max': 1.0643258094787598, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.7553519010543823, 'sampling/importance_sampling_ratio/max': 1.257256269454956, 'epoch': 0.14}
{'loss': 0.0063, 'grad_norm': 0.013463528826832771, 'learning_rate': 9.566666666666667e-05, 'num_tokens': 429089.0, 'completions/mean_length': 18.25, 'completions/min_length': 15.0, 'completions/max_length': 20.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 18.25, 'completions/min_terminated_length': 15.0, 'completions/max_terminated_length': 20.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 18.25, 'kl': 6.325943470001221, 'sampling/sampling_logp_difference/mean': 0.07131955772638321, 'sampling/sampling_logp_difference/max': 0.42717230319976807, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9858786463737488, 'sampling/importance_sampling_ratio/max': 1.532916784286499, 'epoch': 0.14}
{'loss': 0.0044, 'grad_norm': 0.00648525869473815, 'learning_rate': 9.555555555555557e-05, 'num_tokens': 432920.0, 'completions/mean_length': 271.75, 'completions/min_length': 13.0, 'completions/max_length': 1024.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 21.0, 'completions/min_terminated_length': 13.0, 'completions/max_terminated_length': 34.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 271.75, 'kl': 4.399662017822266, 'sampling/sampling_logp_difference/mean': 0.004223611205816269, 'sampling/sampling_logp_difference/max': 1.0464520454406738, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.26763221621513367, 'sampling/importance_sampling_ratio/max': 1.6550037860870361, 'epoch': 0.14}
{'loss': 0.0029, 'grad_norm': 5.596695899963379, 'learning_rate': 9.544444444444445e-05, 'num_tokens': 435640.0, 'completions/mean_length': 21.0, 'completions/min_length': 16.0, 'completions/max_length': 28.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 21.0, 'completions/min_terminated_length': 16.0, 'completions/max_terminated_length': 28.0, 'rewards/calculate_rewards/mean': -0.05564381554722786, 'rewards/calculate_rewards/std': 0.28871238231658936, 'reward': -0.05564381554722786, 'reward_std': 0.28871238231658936, 'frac_reward_zero_std': 0.0, 'completion_length': 21.0, 'kl': 6.310381889343262, 'sampling/sampling_logp_difference/mean': 0.11368823796510696, 'sampling/sampling_logp_difference/max': 1.436530590057373, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.7707278728485107, 'sampling/importance_sampling_ratio/max': 1.632928490638733, 'epoch': 0.14}
{'loss': 0.0046, 'grad_norm': 5.379551410675049, 'learning_rate': 9.533333333333334e-05, 'num_tokens': 438678.0, 'completions/mean_length': 21.5, 'completions/min_length': 15.0, 'completions/max_length': 26.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 21.5, 'completions/min_terminated_length': 15.0, 'completions/max_terminated_length': 26.0, 'rewards/calculate_rewards/mean': 0.0911373719573021, 'rewards/calculate_rewards/std': 0.3361770212650299, 'reward': 0.0911373719573021, 'reward_std': 0.3361770212650299, 'frac_reward_zero_std': 0.0, 'completion_length': 21.5, 'kl': 5.437467098236084, 'sampling/sampling_logp_difference/mean': 0.11986672133207321, 'sampling/sampling_logp_difference/max': 0.7960057258605957, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8672139644622803, 'sampling/importance_sampling_ratio/max': 1.5085809230804443, 'epoch': 0.14}
{'loss': 0.0059, 'grad_norm': 0.4304775893688202, 'learning_rate': 9.522222222222222e-05, 'num_tokens': 441829.0, 'completions/mean_length': 25.75, 'completions/min_length': 20.0, 'completions/max_length': 39.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 25.75, 'completions/min_terminated_length': 20.0, 'completions/max_terminated_length': 39.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 25.75, 'kl': 5.884382247924805, 'sampling/sampling_logp_difference/mean': 0.12043453007936478, 'sampling/sampling_logp_difference/max': 2.391068458557129, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.6803202629089355, 'sampling/importance_sampling_ratio/max': 1.5877362489700317, 'epoch': 0.14}
{'loss': -0.0101, 'grad_norm': 6.566735744476318, 'learning_rate': 9.511111111111112e-05, 'num_tokens': 445014.0, 'completions/mean_length': 32.25, 'completions/min_length': 24.0, 'completions/max_length': 41.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.25, 'completions/min_terminated_length': 24.0, 'completions/max_terminated_length': 41.0, 'rewards/calculate_rewards/mean': 0.37777382135391235, 'rewards/calculate_rewards/std': 0.005459258798509836, 'reward': 0.37777382135391235, 'reward_std': 0.00545926671475172, 'frac_reward_zero_std': 0.0, 'completion_length': 32.25, 'kl': 4.953096866607666, 'sampling/sampling_logp_difference/mean': 0.09415415674448013, 'sampling/sampling_logp_difference/max': 1.4711356163024902, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8178852200508118, 'sampling/importance_sampling_ratio/max': 1.4210429191589355, 'epoch': 0.14}
{'loss': 0.0072, 'grad_norm': 0.007082376163452864, 'learning_rate': 9.5e-05, 'num_tokens': 447813.0, 'completions/mean_length': 25.75, 'completions/min_length': 22.0, 'completions/max_length': 30.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 25.75, 'completions/min_terminated_length': 22.0, 'completions/max_terminated_length': 30.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 25.75, 'kl': 7.212167739868164, 'sampling/sampling_logp_difference/mean': 0.06084250658750534, 'sampling/sampling_logp_difference/max': 1.232248067855835, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8994755744934082, 'sampling/importance_sampling_ratio/max': 1.5113407373428345, 'epoch': 0.15}
{'loss': 0.0102, 'grad_norm': 3.541437864303589, 'learning_rate': 9.488888888888889e-05, 'num_tokens': 451169.0, 'completions/mean_length': 32.0, 'completions/min_length': 13.0, 'completions/max_length': 54.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.0, 'completions/min_terminated_length': 13.0, 'completions/max_terminated_length': 54.0, 'rewards/calculate_rewards/mean': 0.09296246618032455, 'rewards/calculate_rewards/std': 0.3383197486400604, 'reward': 0.09296246618032455, 'reward_std': 0.3383197486400604, 'frac_reward_zero_std': 0.0, 'completion_length': 32.0, 'kl': 3.4395687580108643, 'sampling/sampling_logp_difference/mean': 0.0705537274479866, 'sampling/sampling_logp_difference/max': 1.812385082244873, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.6182288527488708, 'sampling/importance_sampling_ratio/max': 1.6043471097946167, 'epoch': 0.15}
{'loss': 0.0169, 'grad_norm': 3.066584348678589, 'learning_rate': 9.477777777777779e-05, 'num_tokens': 453875.0, 'completions/mean_length': 38.5, 'completions/min_length': 29.0, 'completions/max_length': 45.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 38.5, 'completions/min_terminated_length': 29.0, 'completions/max_terminated_length': 45.0, 'rewards/calculate_rewards/mean': 0.36468803882598877, 'rewards/calculate_rewards/std': 0.46089568734169006, 'reward': 0.36468803882598877, 'reward_std': 0.46089571714401245, 'frac_reward_zero_std': 0.0, 'completion_length': 38.5, 'kl': 5.473567962646484, 'sampling/sampling_logp_difference/mean': 0.07348639518022537, 'sampling/sampling_logp_difference/max': 0.9423637390136719, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8763911724090576, 'sampling/importance_sampling_ratio/max': 1.3896193504333496, 'epoch': 0.15}
{'loss': 0.0033, 'grad_norm': 0.006311320699751377, 'learning_rate': 9.466666666666667e-05, 'num_tokens': 456637.0, 'completions/mean_length': 32.5, 'completions/min_length': 22.0, 'completions/max_length': 50.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.5, 'completions/min_terminated_length': 22.0, 'completions/max_terminated_length': 50.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 32.5, 'kl': 3.3117594718933105, 'sampling/sampling_logp_difference/mean': 0.06572506576776505, 'sampling/sampling_logp_difference/max': 0.9916393756866455, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.6892091035842896, 'sampling/importance_sampling_ratio/max': 1.5922276973724365, 'epoch': 0.15}
{'loss': 0.0033, 'grad_norm': 0.007375882938504219, 'learning_rate': 9.455555555555556e-05, 'num_tokens': 459498.0, 'completions/mean_length': 26.25, 'completions/min_length': 19.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 26.25, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 31.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 26.25, 'kl': 3.3374669551849365, 'sampling/sampling_logp_difference/mean': 0.051548272371292114, 'sampling/sampling_logp_difference/max': 0.7020907998085022, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.8649482727050781, 'sampling/importance_sampling_ratio/max': 2.0, 'epoch': 0.15}
{'loss': -0.0028, 'grad_norm': 3.7074646949768066, 'learning_rate': 9.444444444444444e-05, 'num_tokens': 462506.0, 'completions/mean_length': 37.0, 'completions/min_length': 33.0, 'completions/max_length': 41.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 37.0, 'completions/min_terminated_length': 33.0, 'completions/max_terminated_length': 41.0, 'rewards/calculate_rewards/mean': 0.22859326004981995, 'rewards/calculate_rewards/std': 0.285733163356781, 'reward': 0.22859326004981995, 'reward_std': 0.285733163356781, 'frac_reward_zero_std': 0.0, 'completion_length': 37.0, 'kl': 3.6966097354888916, 'sampling/sampling_logp_difference/mean': 0.09700740873813629, 'sampling/sampling_logp_difference/max': 1.5282363891601562, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9330257177352905, 'sampling/importance_sampling_ratio/max': 1.4666303396224976, 'epoch': 0.15}
{'loss': 0.0036, 'grad_norm': 3.7414581775665283, 'learning_rate': 9.433333333333334e-05, 'num_tokens': 465568.0, 'completions/mean_length': 47.5, 'completions/min_length': 40.0, 'completions/max_length': 66.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 47.5, 'completions/min_terminated_length': 40.0, 'completions/max_terminated_length': 66.0, 'rewards/calculate_rewards/mean': -0.05818112567067146, 'rewards/calculate_rewards/std': 0.28363776206970215, 'reward': -0.05818112567067146, 'reward_std': 0.28363776206970215, 'frac_reward_zero_std': 0.0, 'completion_length': 47.5, 'kl': 3.3736355304718018, 'sampling/sampling_logp_difference/mean': 0.09405827522277832, 'sampling/sampling_logp_difference/max': 1.4671807289123535, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.7735639810562134, 'sampling/importance_sampling_ratio/max': 1.917968988418579, 'epoch': 0.15}
{'loss': 0.0077, 'grad_norm': 3.8821256160736084, 'learning_rate': 9.422222222222223e-05, 'num_tokens': 468260.0, 'completions/mean_length': 33.0, 'completions/min_length': 26.0, 'completions/max_length': 48.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 33.0, 'completions/min_terminated_length': 26.0, 'completions/max_terminated_length': 48.0, 'rewards/calculate_rewards/mean': 0.08402418345212936, 'rewards/calculate_rewards/std': 0.32803863286972046, 'reward': 0.08402418345212936, 'reward_std': 0.32803863286972046, 'frac_reward_zero_std': 0.0, 'completion_length': 33.0, 'kl': 3.894705057144165, 'sampling/sampling_logp_difference/mean': 0.06994884461164474, 'sampling/sampling_logp_difference/max': 1.1113834381103516, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.7360360622406006, 'sampling/importance_sampling_ratio/max': 1.6871699094772339, 'epoch': 0.15}
{'loss': 0.0033, 'grad_norm': 0.011294982396066189, 'learning_rate': 9.411111111111111e-05, 'num_tokens': 471003.0, 'completions/mean_length': 30.75, 'completions/min_length': 30.0, 'completions/max_length': 33.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.75, 'completions/min_terminated_length': 30.0, 'completions/max_terminated_length': 33.0, 'rewards/calculate_rewards/mean': -0.20000000298023224, 'rewards/calculate_rewards/std': 0.0, 'reward': -0.20000000298023224, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'completion_length': 30.75, 'kl': 3.34263277053833, 'sampling/sampling_logp_difference/mean': 0.06175987794995308, 'sampling/sampling_logp_difference/max': 0.9243149757385254, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.9601109623908997, 'sampling/importance_sampling_ratio/max': 1.6775656938552856, 'epoch': 0.15}
{'loss': 0.0081, 'grad_norm': 3.682469606399536, 'learning_rate': 9.4e-05, 'num_tokens': 474372.0, 'completions/mean_length': 31.25, 'completions/min_length': 18.0, 'completions/max_length': 53.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 31.25, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 53.0, 'rewards/calculate_rewards/mean': -0.05866667255759239, 'rewards/calculate_rewards/std': 0.2826666533946991, 'reward': -0.05866667255759239, 'reward_std': 0.2826666533946991, 'frac_reward_zero_std': 0.0, 'completion_length': 31.25, 'kl': 3.8948240280151367, 'sampling/sampling_logp_difference/mean': 0.05807846412062645, 'sampling/sampling_logp_difference/max': 1.3446879386901855, 'sampling/importance_sampling_ratio/min': 0.0, 'sampling/importance_sampling_ratio/mean': 0.6126218438148499, 'sampling/importance_sampling_ratio/max': 1.5195070505142212, 'epoch': 0.15}
